"","X.1","X","date","inflation","m2","unemployment","tb3m","tb6m","reserves","persincome","indprod","persconsind","pcomodind","m1","deposits","avehourearn","wages","houseunits","tresu10y","mbase","housesalesprice","dispincome","loansbanks","IntDiscUS","housesupply","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply","coraveearn.unem","corhouseuni.unem","cormbase.unem","cortres10y.unem","corwages.unem","corun.unem","corm2.unem","corGDP.unem","cortb3m.unem","cortb6m.unem","correserves.unem","cordisc.unem","cordispinc.unem","corhouseprice.unem","corhousesupp.unem","corloans.unem","corcomind.unem","cordeposits.unem","corm1.unem","corperscons.unem","corpersinc.unem"
"270",270,272,"1986-08-01",109.6,2647.4,8135,5.53,5.55,6.17,3749.5,57.2544,57.891,99.3,175.9,284.7,8.94,2113.6,1807,7.17,233236,91500,23760,515.1696,5.82,7,0.0020253207943907,0.00713594119737226,-0.00192180093290428,-0.0265969253895084,-0.0269999593694812,-0.0264478585160831,0.00497004263869671,0.000439392983309047,0.00212544120124447,-0.00184668332002754,0.00567562852984419,0.00687419523419005,0.00200496868100826,0.00524957828132233,0.00543553701655982,-0.023886245970852,0.00709138212418818,0.00456748854238424,0.00198980609345356,0.00482908869619085,-0.018163513149703,-0.00287470297862298,-0.921106247226883,0.766241275777879,-0.958835787731945,-0.807242104582258,-0.955828853260933,-0.9310710303157,-0.950271252266333,-0.979598037820924,-0.799041372856128,-0.846795728216615,-0.81360894543208,-0.695388977420023,-0.888363344972588,-0.920992038860852,-0.501118462922975,-0.934069598522212,-0.918947039538599,0.59203465074823,-0.956844752283967,-0.92680565730532,-0.929943213506571
"271",271,273,"1986-09-01",110,2668.9,8310,5.21,5.35,5.89,3766.8,57.371,58.077,99.4,176.8,287.7,8.94,2121.7,1687,7.45,235110,95000,23765,517.7122,5.5,5.8,0.00205755199649689,0.00721041550575952,-0.000284824518587727,-0.02868071526984,-0.0279757276656054,-0.0271477803356167,0.00478543736712892,0.000601383275599887,0.00220157540390642,-0.00164386868382501,0.00564468802553612,0.00732822074693817,0.00180980829299051,0.00502611580317058,-0.000270803513555166,-0.0216297222200202,0.00717923930373458,0.00648878646028235,0.00173819027635121,0.00475162628796629,-0.0205198535457414,-0.00474767747288407,-0.909843586047173,0.749049571572829,-0.954557549210697,-0.762402559197276,-0.949587044197555,-0.919537417702345,-0.938291883210122,-0.978495208380204,-0.804473031933808,-0.848161603362995,-0.814627399110668,-0.63766238714973,-0.888559795907114,-0.911784472183936,-0.538484785665493,-0.919797528940848,-0.912576630758885,0.67244283459525,-0.950080901672183,-0.916638543572972,-0.921315935243038
"272",272,274,"1986-10-01",110.2,2688.7,8243,5.18,5.26,5.85,3776.2,57.6276,58.18,99.7,178.2,287.9,8.96,2140.3,1681,7.43,237005,96400,23731,517.5658,5.5,6.5,0.00197435911816287,0.0072519598795104,-0.000691786824403332,-0.0263098358909605,-0.0262237011123238,-0.0222976221423624,0.00491535101572227,0.000853473591803396,0.00217719441592834,-0.00151830354610568,0.00589244822740372,0.00742630366655435,0.00195162266825708,0.00533223119168772,0.00231895159143077,-0.020526084075348,0.00747626843865579,0.00771793114759108,0.00187091603199496,0.00434127467849425,-0.0205198535457414,0.00333511281973068,-0.895028915814363,0.743008013016633,-0.946258811667185,-0.726713020974618,-0.941092414536641,-0.906789261929388,-0.919538050829116,-0.976249428682014,-0.804671968030717,-0.848065336742249,-0.810576025269968,-0.554111926696314,-0.89266225112326,-0.905420673845242,-0.503950815192422,-0.899801524089236,-0.904798560459043,0.734176194486997,-0.941965885565651,-0.906169631579312,-0.912710033606992
"273",273,275,"1986-11-01",110.4,2702.5,8159,5.35,5.41,6.04,3791,57.9,58.283,99.8,179.2,291.3,9,2155.2,1623,7.25,241953,94000,23732,523.7981,5.5,6.1,0.00197069644596108,0.00705235380674329,-0.000198692068145156,-0.0198261565638218,-0.0203182644620707,-0.0185621701957768,0.00480608408952454,0.000890713767693452,0.00219132492200987,-0.00159724716325264,0.00591069870506422,0.00767404317262121,0.00203986853027212,0.00527097653899585,-0.00166084788721702,-0.0194755863474584,0.00781127075186805,0.00543735370539037,0.00172784612703751,0.00443038825145899,-0.0197252884323935,-0.00690801061844767,-0.874578104721688,0.744853960544129,-0.935597920667284,-0.677968805683068,-0.928171064933999,-0.889554356688974,-0.895751377207479,-0.973442454931508,-0.802164931770444,-0.843474263920999,-0.803154777412669,-0.469748479137018,-0.892244523675731,-0.894857959875678,-0.526232293418164,-0.873551529409045,-0.894593369389213,0.801519872164514,-0.932354112431275,-0.892181903605473,-0.900105773895758
"274",274,276,"1986-12-01",110.8,2729.2,7883,5.53,5.55,6.91,3811.8,58.3863,58.361,99.7,180.4,302.9,9.01,2161.2,1833,7.11,248625,95000,23760,539.0871,5.5,5.5,0.00204232589154426,0.00700613513333381,-0.0024379425811647,-0.0156969058743456,-0.016668543359951,-0.00803659486310055,0.00463266540405716,0.00118909994171967,0.00212891709486385,-0.00155858065573463,0.00602832417113071,0.00911235572832351,0.00189211471585863,0.00501114081231091,0.00535326353221381,-0.0200351996480856,0.00807721883230542,0.0080553870251577,0.0015470261249233,0.00541820877479586,-0.0174960746776233,-0.01179692732983,-0.851796408863185,0.761438390994897,-0.917957448351191,-0.609988209670873,-0.910470348439652,-0.862601153508165,-0.86127286608529,-0.96808749112194,-0.801844535859553,-0.840604302351134,-0.797513217104333,-0.34170934913435,-0.887107220362045,-0.864015685502685,-0.500169562531519,-0.84022068607112,-0.878768352527455,0.832703217943885,-0.916498842328016,-0.87074344353302,-0.880893551678769
"275",275,277,"1987-01-01",111.4,2745,7892,5.43,5.44,6.43,3826.8,58.2024,58.628,100.5,181.9,299.6,9.02,2176.3,1774,7.08,246971,98500,23812,548.7461,5.5,6,0.002188434775708,0.00678144499954669,-0.00271318629886911,-0.0148768000103868,-0.0160692700338327,-0.0108869583588848,0.00463049473158665,0.0011303402013243,0.00211074624640454,-0.00118530144063326,0.00618691573365708,0.00828100230708654,0.00193833398478721,0.00520351755054075,0.00150662037405547,-0.0197743133746899,0.008133058354439,0.00738576061822534,0.00167271017206498,0.00619311520879969,-0.0156122270600588,-0.0045978357153694,-0.82373542701296,0.713067930023954,-0.894479135872879,-0.522800108441434,-0.888980803551945,-0.834310607784378,-0.827902551861109,-0.961260467878645,-0.800218394212367,-0.834213011646682,-0.812583471943478,-0.234407563960125,-0.878073822238524,-0.834207160346474,-0.429765763531162,-0.818411799013938,-0.857834634542148,0.802516840451854,-0.896212428786099,-0.845901980042656,-0.859356998185538
"276",276,278,"1987-02-01",111.8,2748.6,7865,5.59,5.59,6.1,3853.4,58.9506,58.838,101,183.3,296.1,9.05,2194.5,1784,7.25,242453,95200,23925,546.8117,5.5,6.2,0.0021019281405457,0.00645024055006201,-0.0023483293086688,-0.016318967577858,-0.0169192180546711,-0.0138240580132086,0.00468614497757939,0.00151240237794636,0.00206133036921741,-0.000938202470180542,0.00621509306600265,0.00740299150276672,0.00193175728732794,0.00535358508513436,0.00371049073399595,-0.0192589480778003,0.00797379738933968,0.0062191956055444,0.00227447919002066,0.00582149827838267,-0.0156122270600588,-0.00196887020210606,-0.784182508892233,0.665936565158483,-0.864616762077401,-0.425684002373799,-0.856793515332393,-0.791495348465399,-0.786289355074056,-0.952167993258946,-0.793934462028636,-0.822320028392511,-0.814578794682083,-0.133076153940179,-0.861986548716388,-0.799859476065765,-0.375297915218696,-0.800398030619484,-0.818321382132897,0.764883089272723,-0.865916520337254,-0.808395356757067,-0.826041897212531
"277",277,279,"1987-03-01",112.2,2754.9,7862,5.59,5.6,6.13,3873.2,59.0498,58.997,101.2,184,295.3,9.07,2210.3,1726,7.25,244774,98400,23934,548.2635,5.5,6,0.00205521110677091,0.00633028409738031,-0.00245426158771581,-0.0175598772364257,-0.0193035282915413,-0.0140099651479896,0.00456346116460815,0.0015196935752196,0.0020059534646096,-0.00077502642373121,0.00621588184548546,0.00730707581478481,0.00187931138894145,0.00520583210018788,-0.00174916967670347,-0.0205070801959582,0.00785477300829096,0.00649357845041358,0.0025132975324725,0.00552296852280091,-0.0156122270600588,-0.0026891050473988,-0.753692845360962,0.605528243740839,-0.839619787995813,-0.303248127678024,-0.828608755045041,-0.757982006949162,-0.75392450967376,-0.939252217031537,-0.79711841099916,-0.815164638101838,-0.806349751679046,-0.032802699035716,-0.859825057919866,-0.748750496400027,-0.335725049352899,-0.786660164801302,-0.793192761082198,0.747354494403052,-0.841175521306108,-0.778942665287114,-0.800195168046307
"278",278,280,"1987-04-01",112.7,2769.1,7542,5.64,5.9,6.37,3885.2,59.4256,59.209,101.9,185.3,299,9.08,2215.7,1614,8.02,249579,96500,23015,549.7193,5.5,6,0.0021625244409927,0.00638459278145864,-0.00446453715388917,-0.0143036609648447,-0.0138680693240544,-0.010876459977147,0.00469475446016817,0.00189599894754933,0.00209172575398013,-0.000568559829038066,0.00629945484897128,0.00770836366058347,0.00182921888899588,0.00530536815855553,-0.00502792628740475,-0.0147626273303457,0.00809483074400497,0.00499407188321851,0.000205080594919046,0.00570653074449083,-0.0156122270600588,-0.00582341426563162,-0.731825024679563,0.539497618856832,-0.809967581151975,-0.10959295914831,-0.807217689629493,-0.732030100411735,-0.72955035904002,-0.920778019691262,-0.808568567955704,-0.810915547159636,-0.800641265014519,0.0683486848626925,-0.871406112058438,-0.706753828264518,-0.258586979912361,-0.780721755469793,-0.774611324926175,0.739691666848273,-0.819392658527137,-0.756849877978435,-0.78236306241035
"279",279,281,"1987-05-01",113,2774.4,7574,5.66,6.05,6.85,3918.6,59.802,59.356,102.6,186.5,298.5,9.11,2233.1,1628,8.61,250593,104900,23930,551.6073,5.5,6.7,0.00219548208648498,0.00621595764750874,-0.00382396333963516,-0.0116170374904706,-0.00977697399148727,-0.00630982668866625,0.00490164582473758,0.00209880739622548,0.00209158002284204,-0.000363903332031438,0.00628168931881068,0.00727137198618373,0.00191873690047204,0.00542675919189373,-0.0013100635764508,-0.00963503173111789,0.00802521603064451,0.0112388192219974,0.000897605989612934,0.0057184130097266,-0.0146107029838821,0.00190873066797059,-0.6695335251241,0.479472342253513,-0.742416678355717,-0.0169801024912072,-0.74178797887874,-0.668162325477069,-0.666604360187624,-0.884185434444014,-0.796013491509115,-0.794496634290871,-0.78708915849708,0.14305602960948,-0.815500916410507,-0.597675149212404,-0.140048316897443,-0.739360624094272,-0.728401870131035,0.673689750549462,-0.756704030576197,-0.696683548977099,-0.722611105890662
"280",280,282,"1987-06-01",113.5,2776.1,7398,5.67,5.99,6.73,3929.7,60.086,59.576,103,187.6,294.2,9.11,2241.4,1594,8.4,252859,109000,23878,554.4842,5.5,6.9,0.00226299955640585,0.0058406782669835,-0.00558914500866129,-0.00848135590987667,-0.00702474701736158,-0.00467999575646523,0.00476790123216767,0.00226852591701465,0.00212853438497274,-0.000121182828998201,0.0061903862495443,0.00633569974054956,0.00172760506685095,0.00519840369968535,-0.00209014257049448,-0.00792611401254451,0.00768894676105414,0.00972992850582336,0.00173888708050203,0.0058166202165868,-0.01292312201266,0.00582341426563162,-0.610876294438291,0.405809066113333,-0.675427203053009,-0.00176723122859783,-0.682059407031784,-0.608210831968865,-0.60883588395891,-0.834758945290609,-0.791334604634136,-0.793180801604199,-0.800800223210971,0.215019947765833,-0.779713620448738,-0.537766187237506,-0.111351549345146,-0.70363183435331,-0.686273177150708,0.585617635026674,-0.692308832741667,-0.639413212488549,-0.668978851295135
"281",281,283,"1987-07-01",113.8,2780.6,7268,5.69,5.76,6.58,3952.9,60.4962,59.713,103.5,188.7,292.1,9.12,2250.9,1575,8.45,254802,105000,23929,553.5123,5.5,6.7,0.00229553906374532,0.00561735947962505,-0.00658805234866648,-0.0091068191486412,-0.0092976479714254,-0.00751221493885675,0.00484587691584422,0.00282191434254249,0.00212132154484512,0.000120948319081715,0.00615149995025266,0.00561070354776068,0.00177331726744984,0.00531780893773792,-0.0027881934809391,-0.00828949402749111,0.00760811447412742,0.0102509305707975,0.00176597432983794,0.00532179063314771,-0.01292312201266,0.00747253869399237,-0.566343981359972,0.368708359642325,-0.621363313142246,0.0569167965956954,-0.634216214013898,-0.565772536803332,-0.564215572744014,-0.790493160007373,-0.782232148192266,-0.783160404557522,-0.798776740438819,0.249193666366241,-0.744667382549073,-0.518102337610687,-0.130470340936575,-0.676560769765992,-0.65723554968724,0.54050332925291,-0.642622003315994,-0.598249076214884,-0.626787584591321
"282",282,284,"1987-08-01",114.3,2789.8,7261,6.04,6.15,6.73,3989.3,60.9931,59.948,103.8,190,290.8,9.18,2277.7,1605,8.76,254559,106800,24012,554.1851,5.5,6.8,0.00240090410569486,0.00550709227655729,-0.00504702791577268,-0.0069711985168654,-0.00725659358978306,-0.00667865065901415,0.0050953990732614,0.00299358705689316,0.00214644013510012,0.000443910574886464,0.00608078646425658,0.00506733439814888,0.00190376659367947,0.00551340126610041,-0.00343683374816269,-0.0068690157576353,0.00746543667980193,0.0103545573897207,0.00197751932938139,0.00513117728450196,-0.01292312201266,0.00662769560957031,-0.441891192190606,0.257036739560699,-0.480471794477989,0.0855501996773608,-0.504168152242072,-0.4426929702658,-0.442053978980781,-0.682187261219401,-0.743032029289338,-0.740443611554776,-0.774449654491933,0.263909089774351,-0.642270115126296,-0.445516538670815,-0.068725700880676,-0.589656576349754,-0.569549711315988,0.446291686552002,-0.50483080729147,-0.480145812056955,-0.508532158078681
"283",283,285,"1987-09-01",114.7,2801.2,7102,6.4,6.64,7.22,4005.9,61.1611,60.151,103.7,191.4,290.3,9.19,2283.2,1695,9.42,256258,106500,23992,561.349,5.95,6.8,0.00246930414542346,0.00546617527728125,-0.00623309634140679,-0.00432486640340181,-0.00377684700237856,-0.00385567720506666,0.0050072080563753,0.00292874740482019,0.002218564732128,0.000647891252702593,0.00615892200386547,0.00443310265449544,0.00180684228680977,0.00527490966616858,0.000469697448855092,-0.00400341390221517,0.007377672963919,0.00954289097881126,0.00179567370942076,0.00528951481464823,-0.00964632504103026,0.00318220744935726,-0.235912899715259,0.0315768227892723,-0.235132952098337,0.0849106697537955,-0.292315472269864,-0.222797852294873,-0.226851751764756,-0.448869753808831,-0.673955525395919,-0.672600263747803,-0.713920276773617,0.281975291254277,-0.47901987144975,-0.345255583885247,0.0671509921460427,-0.422818853831086,-0.36697186316608,0.317029298339129,-0.257715043618807,-0.265695204718539,-0.305990120677829
"284",284,286,"1987-10-01",115,2816.8,7227,6.13,6.69,7.29,4044,62.0403,60.348,104.1,193.1,295.3,9.22,2307.7,1515,9.52,258112,106500,24122,563.0685,6,6.8,0.00242424814094733,0.00549961708924688,-0.00575793790040964,-0.00647146795935143,-0.00380673507326763,-0.00382030057323401,0.00513155179830719,0.00369658454582311,0.00228764430779756,0.000483097199204992,0.00627575720063415,0.00504896538195139,0.00199001357797572,0.00548830133757864,-0.00796183061970586,-0.00303778211700365,0.00742146631528073,0.00919995351478982,0.00184171558400603,0.00551683334070015,-0.0092976479714254,0.00252602590901812,-0.0113471398779046,-0.222770652808229,0.0292417007358454,0.0398267924459802,-0.0561883968456959,0.0150080625437152,0.000995966611714299,-0.173417217698162,-0.587699265565576,-0.598595860559988,-0.628494404124801,0.257309099722542,-0.297421068040407,-0.30912470985815,0.22643713351182,-0.244605479058841,-0.102475586485086,0.179700793818529,0.0114026234856713,-0.0288429142221454,-0.0816353634721294
"285",285,287,"1987-11-01",115.4,2821.4,7035,5.69,6.19,6.69,4069.7,62.3758,60.465,104.2,195.2,291.1,9.27,2324,1656,8.86,262358,117000,24196,562.4558,6,7,0.00237735299353566,0.00540419689408374,-0.00601738334457395,-0.0100379565941411,-0.00687246922741003,-0.00771075905376397,0.00518974779269328,0.00378267596044735,0.00225035081113537,0.000321131968539075,0.00650128589842654,0.0043725308509257,0.00207339623162765,0.00559250407857933,-0.00104358466358697,-0.00411636330957234,0.00743195260111655,0.0122487334951176,0.00190620148714242,0.00515245615204403,-0.0092976479714254,0.00712324158931831,0.215754318064897,-0.434464841567393,0.29267518257468,-0.065512425540743,0.174079830880481,0.258217814556101,0.232017001412468,0.0632450159841035,-0.505542516546189,-0.542255613805265,-0.552309958122437,0.235481480713447,-0.137614327179888,-0.164075406193917,0.398214782042733,-0.0599287920742958,0.192853558821331,-0.0344211508695964,0.281644942336092,0.215495135848218,0.142608818686556
"286",286,288,"1987-12-01",115.6,2828.8,6936,5.77,6.36,6.77,4121.7,62.6829,60.576,104.2,196.7,287.7,9.28,2360.3,1400,8.99,266878,111800,24398,565.0123,6,7.6,0.0022588086242384,0.00527192712712699,-0.00665913375421908,-0.00864261264696923,-0.00482018329164426,-0.00833889258797567,0.00532519578519786,0.0035499274863731,0.00218662963845939,0.000240616645578506,0.00664596069024374,0.00312684225612603,0.00188278126985923,0.00574501992739003,-0.0136352555519967,-0.00123296667393996,0.00716364760069673,0.0100213231679112,0.00202788583035485,0.00519713769207375,-0.0092976479714254,0.0112620970724963,0.381738863539621,-0.568573556327559,0.491850194313335,-0.130655007609424,0.34355760553925,0.436794249726118,0.401773737648613,0.135391602954931,-0.428295471685334,-0.479646963491337,-0.482936236604315,0.202301533246831,-0.0339827491548675,-0.121054643570402,0.463901492438139,0.0948861168396554,0.403446203498392,-0.173637752414016,0.478342341527434,0.398626685006963,0.311256573135538
"287",287,289,"1988-01-01",116,2849.8,6953,5.81,6.25,6.83,4131.1,62.7075,60.805,104.6,197.9,289,9.29,2350.4,1271,8.67,266252,119000,24436,567.0356,6,7.5,0.00225080540403285,0.00541161113690965,-0.00476288672470241,-0.00817832954352757,-0.00566368821767684,-0.0073110627679896,0.00529967089714193,0.00337943930374252,0.0021493044027248,0.000561445774306687,0.00672582295001227,0.00350245147277769,0.00202171224191289,0.00564086714826003,-0.0183018443322136,-0.00242696439896437,0.00763048516673037,0.0132426532309642,0.00209093845015877,0.00521167746570591,-0.0092976479714254,0.0114348685709067,0.495427681414083,-0.660179312973221,0.610833166569085,-0.24077203617461,0.458921747620032,0.55619227731688,0.517708589812789,0.100748018195599,-0.425961717514954,-0.488072901546554,-0.49640493412266,0.140393503903678,0.0434485646613258,0.0489585514887577,0.522731668350147,0.205666372707151,0.520035205590269,-0.250470936875064,0.605871571744849,0.51872114452521,0.426216914022761
"288",288,290,"1988-02-01",116.2,2872.7,6929,5.66,5.93,6.58,4153.5,62.9816,60.893,104.8,198.9,287.6,9.29,2368.6,1473,8.21,260724,110900,24557,568.1817,6,6.6,0.00239847821402609,0.00556733066165153,-0.00803142792091438,-0.00920921497041913,-0.00756158461689648,-0.00740632754599539,0.0053204630783783,0.00383996451685505,0.00220811984078391,0.00125110286801781,0.00668914181841551,0.00322177999524501,0.00188070815923619,0.00579211357638857,-0.00945011815579163,-0.0024154209248417,0.0075030595775043,0.00883992188714881,0.00210535207406704,0.00527680298799897,-0.0092976479714254,0.00397125749184687,0.589065737734229,-0.741343186849901,0.679849755901491,-0.309654516843773,0.549168413311549,0.650121126158811,0.613600421987043,0.0267323551937558,-0.483255486050345,-0.544090970621672,-0.547458875714009,0.079056407389375,0.0772402037433126,0.0308569466906025,0.620245891815727,0.279597088419906,0.614763708466509,-0.353602930988619,0.711722346485654,0.616034333999648,0.514206470080923
